code,name,title,link
600580,卧龙电驱,卧龙电驱2021年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600580&announcementId=1220457755&orgId=gssh0600580&announcementTime=2024-06-25
600580,卧龙电驱,卧龙电驱2022年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600580&announcementId=1220457748&orgId=gssh0600580&announcementTime=2024-06-25
600321,正源股份,2023年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600321&announcementId=1220457006&orgId=gssh0600321&announcementTime=2024-06-25
688377,迪威尔,迪威尔关于披露2023年年度报告补充信息及发布《2023年年度报告（修订稿）》的公告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688377&announcementId=1220442270&orgId=9900029817&announcementTime=2024-06-24
688377,迪威尔,迪威尔2023年年度报告（修订稿）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688377&announcementId=1220442269&orgId=9900029817&announcementTime=2024-06-24
688161,威高骨科,山东威高骨科材料股份有限公司2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688161&announcementId=1220437065&orgId=nssc1000274&announcementTime=2024-06-23
688383,新益昌,深圳新益昌科技股份有限公司2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600438&announcementId=1220270438&orgId=gssh0600438&announcementTime=2024-06-05
603022,新通联,新通联2023年年度报告（更正版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603022&announcementId=1220260021&orgId=9900023675&announcementTime=2024-06-04
688184,帕瓦股份,浙江帕瓦新能源股份有限公司2023年年度报告（更新版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688184&announcementId=1220257605&orgId=9900041894&announcementTime=2024-06-04
688306,均普智能,2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688306&announcementId=1220247559&orgId=nssc1000543&announcementTime=2024-06-03
688455,科捷智能,2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688455&announcementId=1220247337&orgId=9900048050&announcementTime=2024-06-03
002304,洋河股份,2023年年度报告（英文版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002304&announcementId=1220245961&orgId=9900008689&announcementTime=2024-06-03
000858,五 粮 液,2023年度报告（英文）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000858&announcementId=1220225927&orgId=gssz0000858&announcementTime=2024-05-31
603899,晨光股份,上海晨光文具股份有限公司2023年年度报告（英文版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603899&announcementId=1220225126&orgId=9900023662&announcementTime=2024-05-31
688320,禾川科技,浙江禾川科技股份有限公司2023年年度报告 (修订稿),http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688320&announcementId=1220223479&orgId=9900041893&announcementTime=2024-05-31
603488,展鹏科技,展鹏科技股份有限公司2023年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603488&announcementId=1220222978&orgId=9900030895&announcementTime=2024-05-31
831856,浩淼科技,2023年年度报告（更正公告）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=831856&announcementId=1220226410&orgId=gfbj0831856&announcementTime=2024-05-30
831856,浩淼科技,2023年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=831856&announcementId=1220226404&orgId=gfbj0831856&announcementTime=2024-05-30
688027,国盾量子,2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688027&announcementId=1220212421&orgId=9900038967&announcementTime=2024-05-30
600319,亚星化学,潍坊亚星化学股份有限公司2023年年度报告(修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600319&announcementId=1220197892&orgId=gssh0600319&announcementTime=2024-05-29
688707,振华新材,2023年年度报告（更新版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688707&announcementId=1220187120&orgId=gfbj0870341&announcementTime=2024-05-28
688165,埃夫特,埃夫特关于披露2023年年度报告补充信息及发布《2023年年度报告（修订稿）》的公告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688165&announcementId=1220348742&orgId=9900039655&announcementTime=2024-06-13
688165,埃夫特,埃夫特2023年年度报告（修订稿）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688165&announcementId=1220348740&orgId=9900039655&announcementTime=2024-06-13
688020,方邦股份,2023年年度报告（修订）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688020&announcementId=1220348320&orgId=9900033190&announcementTime=2024-06-13
300274,久日新材,天津久日新材料股份有限公司2023年年度报告（更新后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688199&announcementId=1220160048&orgId=9900024207&announcementTime=2024-05-24
600308,华泰股份,华泰股份2023年年度报告（更正版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600308&announcementId=1220159836&orgId=gssh0600308&announcementTime=2024-05-24
688501,青达环保,青达环保2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688501&announcementId=1220159748&orgId=9900041684&announcementTime=2024-05-24
000100,TCL科技,2023年年度报告（英文版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000100&announcementId=1220159105&orgId=gssz0000100&announcementTime=2024-05-24
600552,凯盛科技,凯盛科技股份有限公司2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600552&announcementId=1220158983&orgId=gssh0600552&announcementTime=2024-05-24
688360,德马科技,德马科技2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688360&announcementId=1220144193&orgId=gfbj0830805&announcementTime=2024-05-23
301330,熵基科技,熵基科技股份有限公司2023年年度报告英文版,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=301330&announcementId=1220146396&orgId=9900046633&announcementTime=2024-05-23
601615,明阳智能,明阳智慧能源集团股份公司2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601615&announcementId=1220133772&orgId=9900036760&announcementTime=2024-05-22
002384,东山精密,2023年年度报告（英文版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002384&announcementId=1220121755&orgId=9900011647&announcementTime=2024-05-21
600782,新钢股份,新钢股份2023年度报告（更正版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600782&announcementId=1220111405&orgId=gssh0600782&announcementTime=2024-05-20
000967,盈峰环境,2023年年度报告（英文版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000967&announcementId=1220109007&orgId=gssz0000967&announcementTime=2024-05-20
002475,立讯精密,2023年年度报告（英文版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002475&announcementId=1220108907&orgId=9900014448&announcementTime=2024-05-20
603768,常青股份,常青股份2023年年度报告（更正版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603768&announcementId=1220108261&orgId=9900030531&announcementTime=2024-05-20
688183,生益电子,生益电子2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688183&announcementId=1220089643&orgId=nssc1000615&announcementTime=2024-05-17
688697,纽威数控,纽威数控2023年年度报告(修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688697&announcementId=1220088085&orgId=nssc1000650&announcementTime=2024-05-17
600241,时代万恒,辽宁时代万恒股份有限公司2023年年度报告（更正版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600241&announcementId=1220087686&orgId=gssh0600241&announcementTime=2024-05-17
000703,恒逸石化,2023 Annual Report,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000703&announcementId=1220060794&orgId=gssz0000703&announcementTime=2024-05-15
002050,三花智控,"Zhejiang Sanhua Intelligent Controls Co., Ltd. 2023 Annual Report",http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002050&announcementId=1220053636&orgId=gssz0002050&announcementTime=2024-05-14
603055,台华新材,浙江台华新材料股份有限公司2023年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603055&announcementId=1220052206&orgId=9900024946&announcementTime=2024-05-14
603008,喜临门,喜临门家具股份有限公司2023年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603008&announcementId=1220051418&orgId=9900023007&announcementTime=2024-05-14
300398,飞凯材料,2023年年度报告（更新后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300398&announcementId=1220052966&orgId=9900023054&announcementTime=2024-05-14
300398,飞凯材料,2021年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300398&announcementId=1220052963&orgId=9900023054&announcementTime=2024-05-14
300398,飞凯材料,2022年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300398&announcementId=1220052965&orgId=9900023054&announcementTime=2024-05-14
603685,晨丰科技,晨丰科技2023年年度报告全文（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603685&announcementId=1220042658&orgId=9900034224&announcementTime=2024-05-13
600609,金杯汽车,金杯汽车2023年年度报告（更新版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600609&announcementId=1220173215&orgId=gssh0600609&announcementTime=2024-05-27
300888,稳健医疗,2023年年度报告（英文版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300888&announcementId=1220174475&orgId=9900032418&announcementTime=2024-05-27
688733,壹石通,壹石通2023年年度报告（更新版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688733&announcementId=1220166197&orgId=gfbj0833598&announcementTime=2024-05-26
688199,久日新材,天津久日新材料股份有限公司2023年年度报告（更新后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688199&announcementId=1220160048&orgId=9900024207&announcementTime=2024-05-24
600308,华泰股份,华泰股份2023年年度报告（更正版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600308&announcementId=1220159836&orgId=gssh0600308&announcementTime=2024-05-24
688501,青达环保,青达环保2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688501&announcementId=1220159748&orgId=9900041684&announcementTime=2024-05-24
000100,TCL科技,2023年年度报告（英文版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000100&announcementId=1220159105&orgId=gssz0000100&announcementTime=2024-05-24
600552,凯盛科技,凯盛科技股份有限公司2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600552&announcementId=1220158983&orgId=gssh0600552&announcementTime=2024-05-24
688360,德马科技,德马科技2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688360&announcementId=1220144193&orgId=gfbj0830805&announcementTime=2024-05-23
301330,熵基科技,熵基科技股份有限公司2023年年度报告英文版,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=301330&announcementId=1220146396&orgId=9900046633&announcementTime=2024-05-23
601615,明阳智能,明阳智慧能源集团股份公司2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601615&announcementId=1220133772&orgId=9900036760&announcementTime=2024-05-22
002384,东山精密,2023年年度报告（英文版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002384&announcementId=1220121755&orgId=9900011647&announcementTime=2024-05-21
600782,新钢股份,新钢股份2023年度报告（更正版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600782&announcementId=1220111405&orgId=gssh0600782&announcementTime=2024-05-20
000967,盈峰环境,2023年年度报告（英文版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000967&announcementId=1220109007&orgId=gssz0000967&announcementTime=2024-05-20
002475,立讯精密,2023年年度报告（英文版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002475&announcementId=1220108907&orgId=9900014448&announcementTime=2024-05-20
603768,常青股份,常青股份2023年年度报告（更正版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603768&announcementId=1220108261&orgId=9900030531&announcementTime=2024-05-20
688183,生益电子,生益电子2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688183&announcementId=1220089643&orgId=nssc1000615&announcementTime=2024-05-17
688697,纽威数控,纽威数控2023年年度报告(修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688697&announcementId=1220088085&orgId=nssc1000650&announcementTime=2024-05-17
600241,时代万恒,辽宁时代万恒股份有限公司2023年年度报告（更正版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600241&announcementId=1220087686&orgId=gssh0600241&announcementTime=2024-05-17
000703,恒逸石化,2023 Annual Report,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000703&announcementId=1220060794&orgId=gssz0000703&announcementTime=2024-05-15
002050,三花智控,"Zhejiang Sanhua Intelligent Controls Co., Ltd. 2023 Annual Report",http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002050&announcementId=1220053636&orgId=gssz0002050&announcementTime=2024-05-14
603055,台华新材,浙江台华新材料股份有限公司2023年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603055&announcementId=1220052206&orgId=9900024946&announcementTime=2024-05-14
603008,喜临门,喜临门家具股份有限公司2023年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603008&announcementId=1220051418&orgId=9900023007&announcementTime=2024-05-14
300398,飞凯材料,2023年年度报告（更新后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300398&announcementId=1220052966&orgId=9900023054&announcementTime=2024-05-14
300398,飞凯材料,2021年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300398&announcementId=1220052963&orgId=9900023054&announcementTime=2024-05-14
300398,飞凯材料,2022年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300398&announcementId=1220052965&orgId=9900023054&announcementTime=2024-05-14
603685,晨丰科技,晨丰科技2023年年度报告全文（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603685&announcementId=1220042658&orgId=9900034224&announcementTime=2024-05-13
